9e2dab08-262d-4a95-a751-97c5caf715a4,75c2e6da-03ea-41ba-8e9e-7e342df3f7c4,f2f75e88-c93e-49e3-9aac-503c3af0d688,7507d9b0-cbb7-46c6-90f4-efddc8b5c37d,c1170b45-7182-48df-889d-effe6a56c5d1,2002-01-20,False
b4d73112-cfed-4461-a751-dc88d6fb7390,5f8cdb60-692d-4cab-86df-b672cd2fd724,a9b44d2d-f483-4b7d-abd4-ca66acb537db,a8d7da14-00bf-4653-8c12-23c1bc7ef587,c3464f49-bb26-4c57-b8eb-81834b3fbe75,1997-10-19,False
eec3708a-8651-414a-85aa-c267908a51c1,8d9372d7-3ad7-4c97-bfb9-936ba4a24d1c,82eb6c9c-b73b-4dc0-8e01-a0dfb81cacf3,b364e071-a8ce-4120-8c7a-38e7e640f731,35c86ef8-2023-42b0-a742-42e1a7e666a3,1996-01-15,True
c6482f74-2f4b-46ef-9b11-8b716eb581d7,94fbe3f6-e24a-4ee1-9365-31471198c9e8,bf72881f-d2d8-48f8-9b1c-0aad352f7867,ce50b1dc-04ba-4598-94f6-68d90fd82382,d3563eb6-00d4-488f-90fe-99f76934553a,1984-10-09,False
9f5ba7b5-b884-4b52-a405-65f41bc74f49,5d9e1c57-2209-43d4-b962-3e416a85b77a,f617643e-34ae-4a3f-996f-437443bbb263,16f24751-2324-4b97-ab16-12587509654b,cb99296b-da82-4730-a66d-f6e6307b8026,2001-01-14,True
ad254890-0a4a-4b12-9cac-8baa4af13164,15fdfa2f-6cc6-4440-97c0-a6fd7749b250,7316bddb-c356-4aa3-a489-bbc3d15e5c2a,7d6d3c29-130a-4d06-9aa1-c31c3b37dec0,9a351df3-d39b-4376-97af-2bd4859f6983,1982-11-07,True
5c2b477e-0d99-4a41-932c-dd289e41457f,424a722b-3755-41c5-a138-8cabec8aaf00,1a3cf617-01ac-4d7f-8e71-821c84255c97,2adceadd-084b-4706-bd68-b225739f3f44,4930656f-0f4f-4319-9409-b8313185ffa2,2001-08-08,True
d2d3b361-3160-4eab-ad98-9d7365fdc76f,3c22646f-4d6d-46f9-b3ef-6b4aaeb4d2cc,a3364d07-6f9c-4845-ad98-a768c39bda7c,0b1a2700-3512-4de3-98ae-0d122779bd81,f5cf7d6e-b9fa-4d4f-9147-d1edeef62ff5,2013-07-08,True
e7734d80-5427-4843-8186-434c1fd253ac,01940af5-7ba7-4d43-9f8b-0173175e4298,6db0ae51-9732-4aea-a3ea-0812a8401a19,0dd89bef-7264-449e-b441-f90159573f36,1d91b19d-f449-4df8-8114-74431dc7dcb3,1983-11-19,True
7fe21a66-960a-4e4a-bd40-3aa7f3559e97,40f5e7d4-a394-4ffa-aa5b-6802478c15e4,97b41eb2-cdd4-476c-92a8-c86b5c659c89,6df9698a-609e-4544-81a1-6245b6609a75,f5706f06-f340-4a3d-9031-e7366d921d78,2014-01-20,False
7273f7c1-67d2-4251-9a62-5f1517c5c9d0,0b42d5ec-36ef-463d-b93e-1609cddfeb9c,1c3e3934-6b2f-4dd9-bdb4-06a2e868b85b,1d7b6124-788e-451a-8a93-963402a0a9c7,1763a9a7-d5f9-429c-aa59-c1d163235256,1986-02-12,False
a057b8a9-3c60-45a6-a0aa-4848d5737193,50d65c84-6732-48dd-a1e8-0f50fe51e91f,36fb36e6-2c1b-48e8-9361-7901a26d7bc2,bed524a1-13f7-4558-b145-140d89878a2f,843d42aa-5e1d-4c9b-b79f-ce7701db1d96,2000-03-15,True
0afdb451-f1d5-442f-9426-5ec17de1e53c,c3c7631c-6bb7-4288-8d01-b718cdb3b85b,58965b37-895f-4970-899c-1a1185cd0881,d852ec45-3d1a-4286-bff6-0b7a78912adc,c044f9f1-9a51-4569-8269-68ae688d9466,2005-10-16,False
63f583cf-d7cf-42c0-9c48-673eeced8320,63347b31-19d9-4138-be68-99d84b318214,173a93fe-9d7d-4ed6-adbe-e2bf36e01430,c01a5a7b-1884-4a31-bae0-d5cd48a20742,ff4b3027-8e0f-48ab-8252-40b1507ddb25,2017-08-20,False
48314ac0-3c46-46bb-a923-aa6fa4042832,c84f97c0-4a32-4304-bec5-15a0b5995d2f,a207a76d-91aa-4843-8c20-b72a577516cc,7da1103a-10f8-4fbd-9f2f-fb9817f6a8dd,325514e3-a39e-4e55-8079-bca067019992,2017-02-24,False
668f7ff0-cbb9-47f2-9fd4-3c4c2ebd040f,425149f6-d892-4568-b397-f291fe1a263d,0b4b13aa-48fb-4959-897a-e28d3fe0b30a,2fe1962f-e656-4ec0-a90b-e7ddddf0527a,2f03f2ca-cec4-4ce1-86ae-5d2808196a83,1997-08-23,True
61e0f4cf-cacc-49ee-8e48-1c1107361cc8,acec29fd-e14a-4780-843e-bedf79c942db,6a0c40d5-a93c-4ebc-9ee0-332a0864d288,68f611d6-6519-4320-80e1-9feb162ff0ac,9be73b0b-cd88-43aa-a187-9ecb2862d730,1998-02-02,False
d0ba523e-91d3-46a1-98a9-5011c7d03790,1e56f036-477b-4b6c-a6f4-d89f7248490d,17c5bbc2-e51e-43cb-b358-195893556437,4ecfa216-8a00-4440-af0c-8b4e6739c59b,b37c4cac-230b-4464-b3cd-00fe2c21aaf9,2010-01-24,False
75db6188-25e6-49c3-a028-86d6ca495820,a99aa44a-faf1-4335-84bb-1fe3cc25c35b,7a07ab66-0469-435b-8f6f-c77f6a2f96cc,7529fed2-9d0b-45ad-886b-1ef545e1ef6e,b0f11df7-2e4b-4c09-938b-ccf83fef2322,2012-11-08,True
d476a361-f600-40e7-b548-0d1c691e85f8,3325e7ca-2801-4329-b0c0-55a911b76fa6,f6f907df-a4c1-4192-8bef-df8fc5537c6f,89fdef93-0a9e-4bea-b51d-8a2edf0e67aa,65174c44-b5a4-4104-a541-ac9e975af768,1987-07-25,False
c88a4b06-dade-4d5e-9583-bc2116c80252,9dbd6f92-7961-4d2d-97ae-033416cdeb82,81150ce6-e3b5-4739-aa0b-ea73988eaa2a,8eacafb0-c5fb-4803-b1f4-35d95cc00bff,715c5b55-f10e-40ca-8e17-9fbcb8d401c1,2019-03-01,True
84343b20-8a61-4001-9246-3e76fc1ea1ef,d0db6da8-2a6d-4341-a373-e865b299ae3b,617e0576-fade-4824-97f7-aa3254e5926a,9d94f203-0178-4506-aacf-7e79d1c91882,433bfc4c-bdf2-49ec-a429-dc7948674de6,1992-10-11,False
1f1bed2f-6763-4c07-8a6c-144dd98f0693,19a370cf-8e9c-4038-8207-cf6e724a13f6,36b4f0fd-f496-44e3-9b9f-341f3b840520,a49b3e7a-fa49-420c-a4eb-7d07d433712f,c7564175-3671-4195-9362-b5b33c302bb5,2019-07-31,True
5bbccd28-84b6-4f1a-9cd1-bf09290139d4,e03a7bb9-b046-40a1-8379-04a0c0d0e7e1,14df0f3f-888b-49f1-b328-416f86c06b74,682b98cb-2d9e-48a7-ae8e-392136be7eea,efe0f95b-6df0-45e2-b5db-c900b8107cf4,1978-08-02,True
05f5cc3d-03f8-4f90-9091-0a2177195d3d,cd5d81d7-d780-44ab-aa12-3df779d28331,84fcf8ed-dfdb-41ef-8d65-4d076fff2825,e3a63527-b2a8-4ed0-abe1-180d0a571554,53456753-701c-47b0-9c44-8436ed2f10b0,1984-09-21,True
39e6ee8a-aa30-4c65-a6d1-0ad94b1717ec,fb4abc70-6f47-459b-bea4-71dc38e3f419,6ea22e8b-b68a-43ce-8ea8-4f7d34686c82,861c85bb-c5be-4d9a-be49-7b78f0724e19,95399fc4-33b6-4958-8307-adf2294d7df9,2003-09-15,True
a8e6973e-c75c-4502-b611-d4399083dcd7,6db76c51-dac6-4038-ba86-38387ae4e12a,7f532be4-1b95-46b3-ac26-bdc032bc3bc8,b0dfe85b-513b-4a8c-8fc0-67d03466d95f,799552e2-5e4f-44f3-84f9-378b3a9761ef,1985-09-19,False
634a290e-e21b-40b3-93c6-48c8530a0396,9188e05f-bb2a-4a7a-a03b-0a231d8b671a,d610a9ce-f7a4-4cd6-aa0e-2a74a3140fe6,54cba5cd-a421-4a8e-9f8c-5d929af60224,e4954aec-e433-4470-8852-cb70d4a6af54,1992-03-16,True
016cf3b2-be3c-4ad3-b52b-0f6937b8aa0b,4a6eeba5-857e-4023-bb89-7e21ec4b3a84,3646e764-1f81-4460-ab6d-8168c9f0e1c3,9295be90-32d2-4b4b-a129-063e62dfb679,f1d6e6e2-4448-40b0-8b41-d9c0cdfdf70e,1988-02-14,True
938acced-d7fa-4d83-a71e-8d2a1be33cdb,ddfa108f-37e4-4d87-aebf-a1dc846b2536,f18b4365-aa8b-4918-91c9-e55a2265e418,77f0b353-188e-4e0f-bbec-689185c85afb,4312cc1b-cd15-4886-a88b-2b0606f2cbd0,2009-05-23,True
a6c55b13-520c-451a-a96c-e3fd1a2be8e8,58b5b660-bbeb-4f5d-94db-6be7acd40c10,79cbab9f-6ff8-4f49-839f-193d3af237cd,0a6fe630-c86f-4746-bbb6-388c6cb66cb2,440209ba-1c2c-48c7-897c-10ae84493dc4,1987-06-22,True
3a815161-1ca3-45c4-8469-43a3374e435d,9487bef3-b81d-4265-a87c-889c7d8b2289,dd2c83d0-adf3-482a-93ca-f19e3cef6ad2,74c1eba7-41ac-4db1-82c7-2ebce2153260,95fc4d98-be13-40d9-9b0e-1eb41cace685,2013-02-19,True
167ba5a9-e698-4fb8-9a92-2b67f372be3e,72467681-fd7f-47be-9a6a-57a7bc59d2ff,9080f092-76a7-464f-80fe-132732f4d75e,c874ccc9-110e-4d26-a125-6b6ae04e9929,92a3db31-8912-4814-808d-045909a0f35d,2015-04-05,False
0e2bce9c-a2cf-4893-84b1-d7099edf53b1,25455974-29df-4567-90ac-634904e24618,3a4da54d-5e2f-4eac-a2f0-7dfa99b53f5a,164c5c45-59a5-4a31-9774-2197c8547be1,b136cdf7-4cb6-46d4-b081-9c9296d40a73,1982-12-28,True
a3014883-84c5-4ae8-8c27-4450d35d9ea5,31001b58-fe24-4db0-82a9-703e7c91b442,b1dbac36-d741-46ec-b91f-154f75e229ca,22bdb1e6-3987-4c02-ba85-30c5b04ab90f,e61f10b6-00ee-46ce-80bd-26fd280d5fd9,2003-07-07,False
034568d6-8064-421c-952b-cf654da5a830,0bca86ee-39f2-4637-941c-bad07912c54e,8756565c-2a72-44ca-850f-ccd5cc64809b,5c752893-e78c-4ced-a7ad-b05bc4fce57d,bc243bf6-2776-4af9-b5f9-2e96a020dd92,1970-10-26,False
04312f1f-5c48-428e-a915-5d20c8b18565,dc2b1d58-b401-4832-ba5a-a63e17464c82,1193fcd9-9f8c-4a8b-9d6d-a52211730ef9,c097b5c6-00d4-43d7-b556-5b586969f15d,9ef50bb7-7606-4636-b92f-19cc77ac0da8,1970-10-04,False
56a0b725-5309-4ddc-84cb-aeb32ed8693d,56dfbcf4-6d4c-4db8-b6bf-ab16fde53190,1cfa45e3-e6ec-4728-82da-454e0b8cfab7,cf51d727-2960-4e38-bb7c-87fcfdf2b6a5,c8612860-0411-498c-83bd-0bfb2447ce9d,1998-04-03,False
9d3e92a3-8e44-4d92-9dc9-b6ab27500274,326f2994-7ae0-4d2b-91fc-a50ec9212ca8,072159c7-cf0b-4a95-ba7c-6c1807adf751,fa877ccb-60ac-43b1-bb87-f990dd160b61,6e8463e0-0e22-4f8e-bf56-6531d6689f29,2023-01-27,True
29f40631-7d3f-42c3-b1d1-5f1442d9fc66,b31037a6-cd37-428a-80ea-8e1d077ae953,e8a9633b-968d-40ae-8f33-b7df81239f28,41a502c0-c5a7-4148-a273-287b9a3ebfb1,85053b58-48c1-4cee-b665-a33eca7a5173,1988-12-16,False
d0d19b1e-8857-46d7-b90e-12cbbdedcf17,b3aab26d-a061-4878-ad49-701a441acfbd,ab671f2c-457b-48f7-b476-aa3d3c332e5b,36c26652-f3ef-49a6-ab92-ea817d106c02,2c0db1e3-81f7-4052-b0b5-32e9b1a45c18,2009-05-10,True
e0e6219a-b37d-4977-99e6-95fcbf0bdd4f,b63272ed-bb98-478c-8ef1-4b0fba6c048e,30b9878a-53f3-4e5b-9fef-8e929ed7d003,265c48b5-7bcc-4383-85b2-5a19f7b3d9f7,5a413545-b3a9-4665-9e8b-a6fea5f7250b,2004-02-05,False
8e0a49ba-1376-4953-9910-6182173fcd36,e0da0376-e970-4036-9dc1-f0615b485fda,f8d78355-382f-4d1a-9d19-2ffaf8567f87,3694b045-77aa-4544-97ef-029e407a9ea1,3b57b342-2a3e-4167-b19e-9ae259e72e43,1970-03-12,False
04cfe2a9-90fd-437e-bea8-860dd42f72c7,f8789b74-12bf-4093-9cfa-63b4e127ff09,5247735b-ad3a-435e-bea8-ea1635b9ec0b,3b0f0cb6-f1af-4f50-80ad-31e407051db8,a0cd1a96-80c9-4e4b-97d0-9ee29e7bb0e8,1992-05-11,False
b61b5cb7-6378-4aa1-98be-3eec29f59f4c,2cdbd976-6dc1-49d1-8c54-ef778a097035,5a55de24-fbb0-45e2-b465-39590e54756a,bab73ec2-ee2b-4ed8-881f-71d6272af26d,e0cfe2cd-83c4-41fb-bd79-05967b4db716,1995-05-20,True
ca33d90d-f151-4b8c-8fc6-ebce595758a8,eabfb790-9486-4d4a-b08a-13c7f33dafe9,979e31f1-4712-441b-bdd5-54161b544e6e,4eae05e6-36c9-4af1-91dd-efcbf4ccddbc,f7a28f43-bb05-423c-aa29-61a7f47d70ca,2012-09-02,False
e2f860f5-2606-4e82-9017-35217266510b,5f8cdb60-692d-4cab-86df-b672cd2fd724,188149a1-6bec-46eb-8ec2-463081162589,44b9d733-dbad-4dbc-a47d-7caa29e54215,9f21ff9b-0dc8-4782-87a1-88f18fba02e9,2012-12-05,True
5a0163a1-a503-4daf-ac04-580561e864a8,0feb2ae1-4e33-4a0a-9277-a75e39d31b18,d56e466c-f539-4780-969d-1af707a77ad2,959a9d8f-d184-4fe7-86c6-51fe1c1f3b2f,6863801f-ddab-4b9f-8f72-e6c7432a579b,2016-08-05,False
7582b619-2c70-4591-9c39-4f82e897dd88,7d0c2e79-10f4-498e-beba-8fdc46479bd3,e3629060-2590-4c9e-8a65-82cdc8ab0782,c5225a56-e94f-4d13-bc4d-b2cd82180c9d,76b3d320-979a-49d4-94b5-b4d4431cccad,2018-01-18,True
4041495f-936d-4881-a9e1-bb4f59a4e08e,4acf226f-50d6-4629-8421-f8524b04bf3a,ab9dc830-f36b-472b-bc46-1483bde59e6d,67858aeb-e4a3-449b-bcc0-50daf4e8fd35,f431ee1a-a801-42c6-a295-9e850c5b4bc6,1979-12-13,False
012fec95-a706-4a48-aa10-18df42dfe90f,b9d0371b-c009-40de-a5b6-d1d1e1030cd9,071dd1b1-de72-414b-9744-0bf1bd1e97ef,9274b515-0a7a-4bcb-9e46-bc95353b2aec,f1eea655-d517-4a28-a2ca-6adeb6b9aa21,1978-06-21,True
9738024f-a20a-41bc-9739-e1ec932ed7b7,b5b60d4f-1ac9-420d-8c6c-9ad99983233b,19044f40-d945-49fd-a06a-3f6a086895ee,585b9b7a-a9f8-447f-b5d3-39e04faab88c,c0457c44-78b0-4f92-a7e1-24d96a1cde0d,2013-03-30,True
210d1ab0-f440-46d2-b994-648bb68800d7,93670465-4882-4d3b-b28c-c2a5570b169b,df3d5fb3-9f6b-4370-b56a-1bc1bff43b7c,1f8fb2c3-8666-4628-84f4-8b7ba6b74ace,a6048128-c752-4eeb-8ffe-106f5d6fc9f4,2016-10-29,False
f6364134-b1c0-4f60-8af8-e162a13198c0,6e1dc9c4-33c9-45f4-86db-98559b3dcc45,22038115-b5d7-42d9-bd7c-4535c21c734a,ce911009-4a18-4caa-9a6f-f4eb6755c432,7ca606f0-eafe-4c42-9744-7a4ba5e7e098,1981-06-11,True
2e3887a6-62ea-4a65-a671-bb4f09eff325,707b27e0-3d61-415a-99e6-3aaec70d6f77,1f8cc046-57b3-4781-b561-0fa3c85331ee,cbbad6bc-0d78-4d40-873e-111cf9174e07,ddff60ab-860b-4598-aa4f-48aec9c566e6,1998-07-10,True
f1e64051-815e-4dd2-820a-6bb3ce1b1d92,e0c11747-2d39-4a73-92fb-0e0c9981aaca,55c46e32-5168-4437-aa50-abd571ccacd5,047c00d8-3208-4c1c-95ca-b944399e5a6b,224deabb-9336-4284-90df-cc3c77d102d0,2021-04-06,False
b4bda075-0be3-4f57-9c21-c06953657c17,85c9fe13-e659-49ef-9205-e08df4a97b8e,61a1315a-4fa8-4baf-bdde-69ea863bbded,e151f76e-3cc1-423f-9b60-ed843c05e63d,ec32fcab-8a41-41eb-8e24-ec84a5622225,1983-09-04,False
613ff5eb-68aa-4272-94dc-8ec8157048e1,ccf9b435-a1de-4462-b38d-5213e8b24ee0,5556afec-d404-4e7d-bf6d-02a35bcac732,4ea3c70f-d62f-4c25-9abd-cf50861c8fa8,74c75ee7-f33b-4a0f-b301-9251ef797783,2009-08-19,True
e7011888-2501-46e4-a7be-b782b8b3e6b9,e62c0aed-d5f1-423f-b51b-25b341e4959d,5ef23ed8-fdcd-49f6-bccd-ec3253212683,57957f72-f212-4600-8b63-019ff1115f94,912c4e5c-c853-4358-bbb0-8ad93e57711c,1989-10-22,False
20eeeea6-452f-4d00-8cad-d9a65d587662,50214fda-fbdf-493d-b33c-f2f7c7d96675,743318de-806c-48dc-90a6-243ee8f682e8,6d2e7f30-85a2-4ec7-9ff8-72ccf88e9177,92c50940-2bc5-4487-8b91-0497bf558be8,2004-07-01,False
20f7cbbd-8d5d-4171-99ef-10bf74b0a6ed,628e83d6-b811-4589-b2bf-5f756fa18cfb,ba45af85-e216-4bf2-9d11-698d54cdcc58,78a8cd62-b535-42e4-bc83-18393ca7f49b,3ad70209-ccb5-489d-aa27-ec6fcacbc907,2022-04-11,False
baa963b1-03f6-4205-b030-57271e9d0770,befdcf52-b4eb-4066-9b8f-d1aa36973c6b,5e8bb588-cb45-4f2b-b870-94d41d239a40,d612384e-a753-4a2b-a39e-99fb36c89be5,2fada3bb-fecd-4598-a964-fa42d010496b,2014-03-20,False
3398e345-ea18-45c2-bd92-e43115aa6500,c455fb7a-d38e-4d01-9f06-12b4e1a846ed,7ea866d8-3012-4043-93b6-3842b23ff5dc,26b8c56a-f0d4-46dd-aa25-cb9cb6868dbf,5861e111-57d7-46d3-8114-45435c8e4d6d,1972-04-01,False
46822cbf-0a14-4c1a-ba45-c55130c0b90f,51f56a09-69fe-4fc8-9788-5f25950291ef,5fb18e54-3bb5-47ba-b52e-f45135ce49f1,80c62439-9d17-4ade-ba7e-2c86170d9a3a,6b7889f6-5543-4c7b-9276-c1925e0d6674,2004-02-01,False
